order_id,session_id,user_id,group,city_tier,phase,order_ts,items_count,basket_value_inr,free_delivery_unlocked,delivery_fee_charged_inr,delivery_cost_inr,gross_margin_inr
O0022743,S0068079,U013065,treatment,tier_3,post,2026-02-15 17:27:21,2,202.3,0,35.0,64.09,34.55
O0022744,S0090605,U049913,control,metro,post,2026-02-15 17:28:54,5,432.51,0,35.0,32.74,64.56
O0022745,S0045785,U066528,control,tier_2,post,2026-02-15 17:28:56,8,691.81,1,0.0,43.48,129.27
O0022746,S0069393,U069564,control,tier_3,post,2026-02-15 17:29:34,4,118.86,0,35.0,64.08,20.4
O0022747,S0096993,U117077,control,tier_2,post,2026-02-15 17:29:39,4,347.54,0,35.0,41.55,63.52
O0022748,S0148308,U113032,treatment,tier_2,post,2026-02-15 17:29:49,6,978.18,1,0.0,34.85,172.4
O0022749,S0088879,U058542,treatment,tier_2,post,2026-02-15 17:30:08,6,189.59,0,35.0,58.65,34.37
O0022750,S0029377,U110584,treatment,tier_2,post,2026-02-15 17:33:19,1,153.0,0,35.0,37.91,23.88
O0022751,S0110064,U079680,treatment,metro,post,2026-02-15 17:33:30,5,378.82,0,35.0,37.52,71.31
O0022752,S0037294,U069432,treatment,tier_2,post,2026-02-15 17:33:48,2,251.81,0,35.0,46.2,42.42
O0022753,S0072013,U078398,control,metro,post,2026-02-15 17:33:53,4,360.58,0,35.0,39.34,67.13
O0022754,S0028811,U013469,treatment,metro,post,2026-02-15 17:34:51,3,583.96,1,0.0,44.75,81.77
O0022755,S0106554,U105249,treatment,tier_3,post,2026-02-15 17:34:59,4,418.36,0,35.0,68.64,71.94
O0022756,S0104822,U043283,control,metro,post,2026-02-15 17:35:28,6,304.95,0,35.0,39.96,55.5
O0022757,S0158744,U106238,treatment,metro,post,2026-02-15 17:35:34,5,660.32,1,0.0,41.32,102.16
O0022758,S0145536,U035635,treatment,metro,post,2026-02-15 17:35:36,3,633.74,1,0.0,40.28,118.75
O0022759,S0001199,U156134,treatment,metro,post,2026-02-15 17:37:52,5,642.78,1,0.0,48.22,119.87
O0022760,S0147741,U100440,treatment,metro,post,2026-02-15 17:38:04,4,654.5,1,0.0,48.55,103.68
O0022761,S0107870,U029267,treatment,tier_3,post,2026-02-15 17:38:28,5,549.08,1,0.0,59.1,120.34
O0022762,S0146349,U040079,control,metro,post,2026-02-15 17:38:41,5,450.89,0,35.0,37.33,81.98
O0022763,S0119622,U123531,control,metro,post,2026-02-15 17:39:20,4,336.69,0,35.0,23.6,65.12
O0022764,S0036014,U026342,control,tier_2,post,2026-02-15 17:39:48,8,658.23,1,0.0,51.76,118.7
O0022765,S0012233,U156156,treatment,metro,post,2026-02-15 17:41:14,2,136.37,0,35.0,32.79,24.61
O0022766,S0037453,U139915,control,tier_2,post,2026-02-15 17:41:16,3,118.22,0,35.0,48.87,22.25
O0022767,S0138660,U103225,treatment,metro,post,2026-02-15 17:41:52,4,418.51,0,35.0,42.84,69.71
O0022768,S0038679,U102926,control,metro,post,2026-02-15 17:41:53,2,232.25,0,35.0,37.4,39.37
O0022769,S0061448,U105232,treatment,metro,post,2026-02-15 17:43:50,2,614.22,1,0.0,35.33,124.86
O0022770,S0045322,U129943,control,metro,post,2026-02-15 17:44:28,8,811.17,1,0.0,45.32,95.58
O0022771,S0020559,U140486,treatment,tier_2,post,2026-02-15 17:44:39,3,168.22,0,35.0,40.82,30.16
O0022772,S0091181,U034430,treatment,tier_3,post,2026-02-15 17:44:39,6,570.52,1,0.0,56.61,115.34
O0022773,S0027935,U099619,control,tier_3,post,2026-02-15 17:44:41,7,441.61,0,35.0,68.67,74.55
O0022774,S0025148,U083410,treatment,tier_2,post,2026-02-15 17:44:46,7,564.98,1,0.0,42.93,102.78
O0022775,S0092731,U130196,treatment,metro,post,2026-02-15 17:45:53,4,654.29,1,0.0,37.39,131.34
O0022776,S0007466,U055929,control,metro,post,2026-02-15 17:46:10,4,408.25,0,35.0,43.23,73.11
O0022777,S0008910,U004377,control,metro,post,2026-02-15 17:46:13,6,457.32,0,35.0,31.13,82.51
O0022778,S0092387,U050342,control,metro,post,2026-02-15 17:46:41,8,541.43,1,0.0,32.53,115.42
O0022779,S0152862,U006892,control,tier_2,post,2026-02-15 17:46:46,3,328.27,0,35.0,49.56,68.34
O0022780,S0059035,U119658,treatment,tier_3,post,2026-02-15 17:46:47,7,710.25,1,0.0,73.51,114.38
O0022781,S0122494,U089559,treatment,metro,post,2026-02-15 17:47:29,5,623.59,1,0.0,37.21,119.44
O0022782,S0070649,U139391,control,tier_2,post,2026-02-15 17:47:31,4,462.59,0,35.0,45.83,80.3
O0022783,S0043878,U055679,treatment,metro,post,2026-02-15 17:48:35,7,2055.52,1,0.0,31.82,456.24
O0022784,S0070285,U022678,treatment,tier_3,post,2026-02-15 17:48:52,11,1417.05,1,0.0,64.2,240.95
O0022785,S0066686,U114797,treatment,tier_3,post,2026-02-15 17:48:57,4,254.78,0,35.0,63.68,47.05
O0022786,S0125125,U145024,control,tier_2,post,2026-02-15 17:50:02,5,357.05,0,35.0,48.12,62.94
O0022787,S0080361,U122513,control,metro,post,2026-02-15 17:50:20,5,348.18,0,35.0,41.6,66.4
O0022788,S0129157,U004655,control,tier_2,post,2026-02-15 17:50:49,5,662.16,1,0.0,44.86,123.34
O0022789,S0120078,U070629,treatment,tier_2,post,2026-02-15 17:51:05,4,651.3,1,0.0,60.53,114.64
O0022790,S0036378,U139802,treatment,tier_3,post,2026-02-15 17:52:24,3,141.73,0,35.0,58.62,24.13
O0022791,S0089743,U082212,treatment,metro,post,2026-02-15 17:53:05,4,909.12,1,0.0,38.03,170.87
O0022792,S0050599,U100031,treatment,tier_3,post,2026-02-15 17:53:11,4,457.59,0,35.0,69.01,81.9
O0022793,S0063379,U134329,treatment,tier_2,post,2026-02-15 17:53:42,8,1032.52,1,0.0,48.73,173.85
O0022794,S0095910,U032745,control,tier_3,post,2026-02-15 17:53:52,3,252.13,0,35.0,32.04,57.26
O0022795,S0048082,U057588,control,tier_2,post,2026-02-15 17:54:19,3,246.78,0,35.0,37.82,49.4
O0022796,S0062854,U017458,control,metro,post,2026-02-15 17:55:25,5,418.4,0,35.0,33.86,75.51
O0022797,S0068044,U101368,treatment,metro,post,2026-02-15 17:55:35,2,603.85,1,0.0,37.02,115.32
O0022798,S0154471,U045194,control,metro,post,2026-02-15 17:56:58,5,508.3,1,0.0,36.42,78.12
O0022799,S0096726,U097214,control,tier_2,post,2026-02-15 17:57:13,2,183.61,0,35.0,35.25,33.18
O0022800,S0086069,U108105,treatment,tier_3,post,2026-02-15 17:57:40,6,620.27,1,0.0,61.18,127.95
O0022801,S0157171,U150838,treatment,tier_3,post,2026-02-15 17:58:33,4,259.91,0,35.0,49.66,42.54
O0022802,S0126814,U113662,treatment,metro,post,2026-02-15 17:58:50,5,720.4,1,0.0,30.52,111.95
O0022803,S0132525,U137704,control,metro,post,2026-02-15 17:59:19,8,738.64,1,0.0,42.03,163.69
O0022804,S0078536,U030150,treatment,tier_2,post,2026-02-15 18:00:25,5,555.22,1,0.0,41.21,98.24
O0022805,S0108926,U150781,control,tier_3,post,2026-02-15 18:00:34,7,612.98,1,0.0,51.94,116.67
O0022806,S0038130,U065709,control,tier_3,post,2026-02-15 18:00:39,2,156.6,0,35.0,69.82,32.81
O0022807,S0153996,U039851,control,tier_3,post,2026-02-15 18:01:00,1,88.15,0,35.0,59.21,11.1
O0022808,S0153814,U109778,control,metro,post,2026-02-15 18:01:07,4,674.86,1,0.0,44.15,116.29
O0022809,S0061256,U064643,control,metro,post,2026-02-15 18:01:20,5,603.1,1,0.0,37.77,106.89
O0022810,S0072649,U154622,control,tier_3,post,2026-02-15 18:01:34,5,332.41,0,35.0,62.27,59.78
O0022811,S0075202,U017666,treatment,tier_2,post,2026-02-15 18:02:18,2,118.89,0,35.0,44.58,22.17
O0022812,S0034452,U105954,control,tier_2,post,2026-02-15 18:03:26,4,167.37,0,35.0,41.42,35.31
O0022813,S0035082,U050312,control,metro,post,2026-02-15 18:03:44,3,485.75,0,35.0,38.45,83.98
O0022814,S0134628,U056149,control,tier_2,post,2026-02-15 18:03:50,5,597.66,1,0.0,56.64,112.05
O0022815,S0093105,U156330,control,tier_3,post,2026-02-15 18:04:04,4,178.04,0,35.0,44.53,32.17
O0022816,S0126447,U139255,treatment,tier_2,post,2026-02-15 18:04:17,4,604.95,1,0.0,41.15,98.26
O0022817,S0130739,U007949,control,metro,post,2026-02-15 18:05:19,6,967.52,1,0.0,38.67,168.59
O0022818,S0003864,U050322,control,metro,post,2026-02-15 18:05:34,2,222.56,0,35.0,43.15,47.58
O0022819,S0022167,U125474,treatment,tier_2,post,2026-02-15 18:06:22,5,585.57,1,0.0,42.7,93.16
O0022820,S0068564,U135423,control,tier_2,post,2026-02-15 18:06:32,6,500.19,1,0.0,46.35,107.59
O0022821,S0061769,U080440,control,metro,post,2026-02-15 18:06:58,6,721.9,1,0.0,40.04,118.67
O0022822,S0070619,U137234,treatment,tier_2,post,2026-02-15 18:07:02,6,791.67,1,0.0,34.84,144.23
O0022823,S0033352,U071425,control,tier_3,post,2026-02-15 18:07:05,7,429.15,0,35.0,68.13,82.8
O0022824,S0056365,U076942,control,tier_2,post,2026-02-15 18:07:13,4,421.51,0,35.0,42.11,85.09
O0022825,S0139575,U141607,treatment,tier_2,post,2026-02-15 18:07:17,6,604.29,1,0.0,45.22,141.31
O0022826,S0061114,U025346,control,tier_2,post,2026-02-15 18:07:30,7,575.27,1,0.0,43.28,103.14
O0022827,S0030993,U134551,treatment,tier_2,post,2026-02-15 18:07:31,5,504.18,1,0.0,60.74,89.22
O0022828,S0125038,U038381,control,tier_3,post,2026-02-15 18:07:47,5,784.11,1,0.0,65.14,105.09
O0022829,S0027978,U135616,treatment,tier_2,post,2026-02-15 18:07:53,5,736.1,1,0.0,52.65,147.19
O0022830,S0002419,U085869,treatment,metro,post,2026-02-15 18:07:54,7,1027.42,1,0.0,37.14,171.03
O0022831,S0060709,U075353,control,tier_2,post,2026-02-15 18:07:57,5,304.69,0,35.0,40.66,54.65
O0022832,S0133903,U057219,treatment,metro,post,2026-02-15 18:08:08,5,507.8,1,0.0,39.2,90.4
O0022833,S0037900,U126424,control,metro,post,2026-02-15 18:08:13,6,622.45,1,0.0,40.07,118.73
O0022834,S0052656,U034726,control,tier_3,post,2026-02-15 18:08:16,7,445.63,0,35.0,64.6,84.21
O0022835,S0000700,U148595,control,metro,post,2026-02-15 18:08:26,3,293.2,0,35.0,38.08,49.4
O0022836,S0094810,U093029,control,tier_2,post,2026-02-15 18:08:29,2,101.2,0,35.0,51.62,16.02
O0022837,S0053401,U040685,control,tier_2,post,2026-02-15 18:09:05,7,634.44,1,0.0,42.89,114.09
O0022838,S0009469,U070795,control,tier_2,post,2026-02-15 18:09:43,6,771.57,1,0.0,47.27,137.81
O0022839,S0091887,U109710,control,metro,post,2026-02-15 18:09:48,3,170.1,0,35.0,46.7,31.09
O0022840,S0106799,U090335,treatment,tier_2,post,2026-02-15 18:09:58,3,567.04,1,0.0,38.83,97.12
O0022841,S0043645,U071677,treatment,tier_2,post,2026-02-15 18:10:11,4,548.6,1,0.0,46.24,92.8
O0022842,S0059467,U125654,control,metro,post,2026-02-15 18:11:13,4,314.97,0,35.0,42.99,49.69
O0022843,S0001616,U007815,control,metro,post,2026-02-15 18:11:21,5,561.43,1,0.0,39.7,97.43
O0022844,S0128488,U114274,treatment,tier_2,post,2026-02-15 18:11:31,2,141.78,0,35.0,45.14,23.24
O0022845,S0026633,U016399,treatment,tier_3,post,2026-02-15 18:11:33,5,512.91,1,0.0,57.53,97.23
O0022846,S0003360,U124745,treatment,tier_2,post,2026-02-15 18:12:03,3,210.27,0,35.0,46.39,38.67
O0022847,S0023664,U029428,treatment,tier_2,post,2026-02-15 18:12:12,7,773.62,1,0.0,54.69,135.43
O0022848,S0094001,U068596,control,metro,post,2026-02-15 18:12:25,6,1679.58,1,0.0,39.89,263.99
O0022849,S0096663,U059259,control,tier_2,post,2026-02-15 18:12:28,5,339.54,0,35.0,39.09,59.22
O0022850,S0100722,U094003,treatment,metro,post,2026-02-15 18:13:04,4,591.94,1,0.0,40.31,100.18
O0022851,S0116960,U028783,treatment,tier_3,post,2026-02-15 18:13:17,4,253.61,0,35.0,57.73,50.36
O0022852,S0075069,U141658,treatment,metro,post,2026-02-15 18:13:49,3,595.94,1,0.0,42.6,107.79
O0022853,S0133739,U127298,treatment,metro,post,2026-02-15 18:14:19,4,601.62,1,0.0,41.59,104.33
O0022854,S0071258,U033215,control,metro,post,2026-02-15 18:16:11,10,510.56,1,0.0,45.77,68.7
O0022855,S0115347,U009176,treatment,tier_3,post,2026-02-15 18:16:16,6,596.76,1,0.0,68.7,107.67
O0022856,S0143651,U140904,control,tier_2,post,2026-02-15 18:16:45,5,554.99,1,0.0,43.25,81.81
O0022857,S0065224,U021809,treatment,tier_2,post,2026-02-15 18:16:53,3,276.17,0,35.0,36.43,51.65
O0022858,S0098616,U003202,treatment,metro,post,2026-02-15 18:17:10,4,309.91,0,35.0,46.14,56.21
O0022859,S0110818,U140843,treatment,metro,post,2026-02-15 18:17:46,5,419.47,0,35.0,44.4,78.22
O0022860,S0056889,U151314,control,metro,post,2026-02-15 18:18:04,6,1023.45,1,0.0,40.44,173.53
O0022861,S0038282,U012431,treatment,metro,post,2026-02-15 18:18:07,1,107.28,0,35.0,33.6,18.19
O0022862,S0128369,U044406,treatment,tier_2,post,2026-02-15 18:18:58,8,627.65,1,0.0,42.03,116.84
O0022863,S0062779,U064550,control,tier_3,post,2026-02-15 18:19:07,3,153.7,0,35.0,70.75,31.83
O0022864,S0040243,U159515,treatment,metro,post,2026-02-15 18:19:08,5,651.29,1,0.0,35.93,119.57
O0022865,S0054825,U097578,treatment,tier_2,post,2026-02-15 18:19:48,3,196.15,0,35.0,39.07,32.99
O0022866,S0083176,U095175,treatment,metro,post,2026-02-15 18:19:58,3,623.77,1,0.0,39.56,120.18
O0022867,S0068789,U089705,treatment,tier_2,post,2026-02-15 18:21:13,6,712.95,1,0.0,39.67,141.45
O0022868,S0110166,U109586,control,tier_3,post,2026-02-15 18:21:20,3,189.61,0,35.0,71.04,25.02
O0022869,S0087455,U068395,control,tier_3,post,2026-02-15 18:21:45,1,66.93,0,35.0,52.04,11.48
O0022870,S0021492,U057267,treatment,tier_2,post,2026-02-15 18:22:32,9,912.38,1,0.0,40.34,200.37
O0022871,S0113876,U015635,treatment,metro,post,2026-02-15 18:22:35,2,245.77,0,35.0,26.91,44.6
O0022872,S0086006,U061153,control,tier_3,post,2026-02-15 18:22:57,6,959.32,1,0.0,66.59,172.41
O0022873,S0159130,U029427,treatment,tier_3,post,2026-02-15 18:23:42,2,132.76,0,35.0,68.42,19.47
O0022874,S0091332,U090674,control,metro,post,2026-02-15 18:24:38,5,522.03,1,0.0,45.85,104.65
O0022875,S0112415,U032987,control,metro,post,2026-02-15 18:25:03,2,,0,35.0,33.83,51.54
O0022876,S0104525,U014333,control,tier_3,post,2026-02-15 18:25:52,3,262.2,0,35.0,62.29,46.57
O0022877,S0078259,U010850,control,tier_2,post,2026-02-15 18:26:23,2,95.48,0,35.0,39.93,15.33
O0022878,S0076944,U006340,control,metro,post,2026-02-15 18:27:10,4,430.2,0,35.0,36.9,81.63
O0022879,S0056765,U094975,treatment,metro,post,2026-02-15 18:27:27,3,320.67,0,35.0,36.5,58.67
O0022880,S0062443,U047385,control,tier_2,post,2026-02-15 18:27:54,6,898.36,1,0.0,29.67,161.72
O0022881,S0144588,U104538,control,tier_2,post,2026-02-15 18:28:41,9,745.76,1,0.0,49.18,127.06
O0022882,S0102748,U064205,control,metro,post,2026-02-15 18:28:44,8,530.45,1,0.0,28.96,89.29
O0022883,S0032209,U056594,treatment,metro,post,2026-02-15 18:29:46,3,282.9,0,35.0,33.04,46.48
O0022884,S0107526,U081328,control,metro,post,2026-02-15 18:30:12,6,766.24,1,0.0,36.31,153.3
O0022885,S0001920,U039431,treatment,tier_3,post,2026-02-15 18:31:34,7,555.12,1,0.0,58.03,93.36
O0022886,S0033439,U020653,treatment,tier_2,post,2026-02-15 18:32:47,2,378.95,0,35.0,50.57,60.17
O0022887,S0071755,U111433,control,metro,post,2026-02-15 18:32:55,1,134.07,0,35.0,27.34,23.67
O0022888,S0096126,U110917,treatment,tier_2,post,2026-02-15 18:32:57,6,573.23,1,0.0,41.99,106.8
O0022889,S0148084,U112298,treatment,tier_2,post,2026-02-15 18:33:09,4,556.78,1,0.0,39.27,101.78
O0022890,S0025633,U042200,control,metro,post,2026-02-15 18:33:18,4,845.0,1,0.0,42.62,175.02
O0022891,S0098436,U135375,control,tier_3,post,2026-02-15 18:33:53,4,196.62,0,35.0,51.38,41.26
O0022892,S0067063,U060547,control,metro,post,2026-02-15 18:34:19,4,450.42,0,35.0,42.55,99.68
O0022893,S0141446,U070291,control,metro,post,2026-02-15 18:34:46,5,701.65,1,0.0,48.6,127.19
O0022894,S0046110,U084649,control,tier_2,post,2026-02-15 18:34:55,7,671.26,1,0.0,48.16,104.49
O0022895,S0144525,U019334,control,tier_3,post,2026-02-15 18:34:59,6,470.24,0,35.0,53.11,81.05
O0022896,S0037361,U024960,control,metro,post,2026-02-15 18:35:02,1,115.02,0,35.0,39.68,17.55
O0022897,S0013857,U072621,treatment,tier_3,post,2026-02-15 18:35:27,4,374.36,0,35.0,69.16,78.32
O0022898,S0093300,U122205,control,metro,post,2026-02-15 18:35:57,6,858.98,1,0.0,44.48,136.1
O0022899,S0076780,U099665,treatment,tier_2,post,2026-02-15 18:35:58,2,150.97,0,35.0,42.21,30.23
O0022900,S0014424,U147750,treatment,tier_3,post,2026-02-15 18:36:22,5,624.15,1,0.0,68.97,109.71
O0022901,S0105911,U148541,control,tier_3,post,2026-02-15 18:36:50,4,336.11,0,35.0,74.12,62.95
O0022902,S0115252,U039339,treatment,tier_2,post,2026-02-15 18:37:29,3,582.37,1,0.0,47.67,93.91
O0022903,S0028308,U020493,treatment,tier_2,post,2026-02-15 18:37:56,3,320.96,0,35.0,33.24,52.55
O0022904,S0041197,U115019,treatment,metro,post,2026-02-15 18:38:14,4,317.54,0,35.0,41.59,49.17
O0022905,S0092386,U110293,treatment,metro,post,2026-02-15 18:38:38,6,644.55,1,0.0,27.23,112.04
O0022906,S0085328,U015220,control,tier_3,post,2026-02-15 18:38:57,3,210.93,0,35.0,53.46,42.23
O0022907,S0117561,U150585,treatment,metro,post,2026-02-15 18:39:05,4,421.22,0,35.0,36.14,80.81
O0022908,S0158468,U030262,control,tier_3,post,2026-02-15 18:39:09,4,345.65,0,35.0,65.29,55.14
O0022909,S0118358,U135077,control,tier_3,post,2026-02-15 18:40:18,3,381.62,0,35.0,54.94,74.27
O0022910,S0104000,U047095,treatment,metro,post,2026-02-15 18:40:40,6,973.64,1,0.0,42.11,191.13
O0022911,S0079457,U141436,treatment,tier_2,post,2026-02-15 18:40:47,4,600.05,1,0.0,51.41,118.15
O0022912,S0140251,U129930,treatment,tier_2,post,2026-02-15 18:40:48,4,609.16,1,0.0,39.64,113.57
O0022913,S0134076,U070750,control,tier_2,post,2026-02-15 18:41:08,5,496.6,0,35.0,40.02,97.5
O0022914,S0110469,U054309,control,tier_2,post,2026-02-15 18:41:16,2,237.91,0,35.0,56.39,45.71
O0022915,S0110383,U116400,control,metro,post,2026-02-15 18:41:23,5,360.08,0,35.0,44.03,68.32
O0022916,S0050397,U018174,treatment,metro,post,2026-02-15 18:41:39,5,608.43,1,0.0,36.55,110.14
O0022917,S0118160,U104358,treatment,metro,post,2026-02-15 18:41:40,3,469.65,0,35.0,36.84,76.15
O0022918,S0015951,U001524,treatment,tier_2,post,2026-02-15 18:42:06,7,427.12,0,35.0,40.93,73.8
O0022919,S0040646,U013508,treatment,tier_2,post,2026-02-15 18:42:23,2,189.32,0,35.0,38.39,31.86
O0022920,S0143739,U071824,control,tier_3,post,2026-02-15 18:42:50,8,328.51,0,35.0,64.11,50.26
O0022921,S0078972,U114484,control,metro,post,2026-02-15 18:43:10,4,685.29,1,0.0,46.04,113.55
O0022922,S0102861,U141672,treatment,metro,post,2026-02-15 18:43:18,4,635.99,1,0.0,48.19,136.64
O0022923,S0075724,U036759,treatment,tier_2,post,2026-02-15 18:43:19,2,651.25,1,0.0,43.38,112.49
O0022924,S0127236,U003066,control,tier_3,post,2026-02-15 18:43:30,3,267.47,0,35.0,86.66,43.17
O0022925,S0032767,U080802,control,metro,post,2026-02-15 18:43:40,3,293.91,0,35.0,40.85,53.1
O0022926,S0003208,U071658,control,metro,post,2026-02-15 18:43:46,7,708.86,1,0.0,48.27,120.11
O0022927,S0067904,U008011,control,metro,post,2026-02-15 18:44:05,4,213.83,0,35.0,39.01,30.59
O0022928,S0043246,U124341,treatment,metro,post,2026-02-15 18:44:12,4,529.61,1,0.0,37.44,86.02
O0022929,S0137857,U152604,control,tier_2,post,2026-02-15 18:44:27,5,782.08,1,0.0,49.77,147.52
O0022930,S0149100,U018824,control,tier_2,post,2026-02-15 18:44:30,3,445.44,0,35.0,41.72,83.95
O0022931,S0159302,U130634,treatment,tier_2,post,2026-02-15 18:44:31,6,555.31,1,0.0,54.01,109.84
O0022932,S0033661,U127129,treatment,tier_3,post,2026-02-15 18:44:46,6,623.76,1,0.0,47.77,103.72
O0022933,S0104629,U103671,treatment,metro,post,2026-02-15 18:44:57,3,366.71,0,35.0,36.75,74.35
O0022934,S0074331,U027194,treatment,metro,post,2026-02-15 18:45:26,4,561.31,1,0.0,31.29,91.32
O0022935,S0055345,U006527,control,tier_3,post,2026-02-15 18:45:39,3,127.15,0,35.0,74.26,20.54
O0022936,S0099950,U051728,treatment,tier_3,post,2026-02-15 18:45:52,7,381.76,0,35.0,78.4,68.79
O0022937,S0138615,U099753,treatment,metro,post,2026-02-15 18:45:53,11,980.29,1,0.0,38.11,209.28
O0022938,S0022003,U005440,control,metro,post,2026-02-15 18:46:33,4,304.4,0,35.0,37.11,45.87
O0022939,S0050295,U015130,control,metro,post,2026-02-15 18:46:37,5,748.79,1,0.0,30.93,125.31
O0022940,S0102000,U061562,treatment,metro,post,2026-02-15 18:46:54,3,275.67,0,35.0,37.58,48.08
O0022941,S0159329,U088217,treatment,metro,post,2026-02-15 18:46:59,5,583.21,1,0.0,46.22,97.44
O0022942,S0090438,U066668,control,metro,post,2026-02-15 18:47:09,5,342.25,0,35.0,37.42,61.23
O0022943,S0085489,U034634,control,metro,post,2026-02-15 18:47:20,4,697.33,1,0.0,39.16,140.1
O0022944,S0099174,U021339,control,metro,post,2026-02-15 18:47:50,6,441.54,0,35.0,34.52,91.84
O0022945,S0007632,U026974,treatment,tier_2,post,2026-02-15 18:47:56,2,225.73,0,35.0,34.7,43.89
O0022946,S0004278,U126196,treatment,tier_3,post,2026-02-15 18:48:29,5,735.28,1,0.0,62.39,143.99
O0022947,S0000039,U049762,control,metro,post,2026-02-15 18:48:30,6,1051.0,1,0.0,36.39,187.4
O0022948,S0084447,U010180,treatment,tier_2,post,2026-02-15 18:49:20,4,571.82,1,0.0,43.04,103.15
O0022949,S0064441,U057475,treatment,tier_3,post,2026-02-15 18:49:39,6,317.67,0,35.0,59.78,58.48
O0022950,S0024283,U008513,control,tier_3,post,2026-02-15 18:50:17,8,741.28,1,0.0,63.67,133.21
O0022951,S0129117,U094355,treatment,tier_3,post,2026-02-15 18:51:33,4,539.1,1,0.0,56.61,98.53
O0022952,S0003971,U152384,control,tier_3,post,2026-02-15 18:51:49,4,570.47,1,0.0,44.57,93.75
O0022953,S0095551,U101050,treatment,tier_2,post,2026-02-15 18:52:10,6,637.91,1,0.0,44.96,120.43
O0022954,S0130765,U135282,treatment,metro,post,2026-02-15 18:52:16,6,861.53,1,0.0,44.91,151.92
O0022955,S0093319,U061595,control,metro,post,2026-02-15 18:52:43,1,82.02,0,35.0,34.86,13.35
O0022956,S0123762,U044300,control,metro,post,2026-02-15 18:52:49,3,157.63,0,35.0,34.44,25.38
O0022957,S0036082,U135394,treatment,metro,post,2026-02-15 18:52:57,5,594.33,1,0.0,35.53,89.72
O0022958,S0046420,U111508,control,metro,post,2026-02-15 18:53:26,4,479.52,0,35.0,46.52,80.01
O0022959,S0155656,U027213,treatment,tier_2,post,2026-02-15 18:53:30,4,561.94,1,0.0,47.27,99.37
O0022960,S0153572,U118032,control,metro,post,2026-02-15 18:53:31,2,118.64,0,35.0,38.4,20.31
O0022961,S0045357,U114253,control,tier_3,post,2026-02-15 18:54:03,4,385.31,0,35.0,55.63,66.62
O0022962,S0001426,U101527,control,metro,post,2026-02-15 18:54:29,3,416.75,0,35.0,34.63,89.12
O0022963,S0121711,U135834,control,metro,post,2026-02-15 18:55:14,5,252.0,0,35.0,49.57,48.15
O0022964,S0047992,U002745,control,metro,post,2026-02-15 18:55:31,3,317.92,0,35.0,35.56,66.06
O0022965,S0103977,U062793,control,metro,post,2026-02-15 18:55:31,4,264.04,0,35.0,39.66,42.94
O0022966,S0087632,U157703,control,metro,post,2026-02-15 18:55:57,4,649.24,1,0.0,38.51,121.08
O0022967,S0012418,U015888,control,metro,post,2026-02-15 18:56:16,5,248.53,0,35.0,40.38,52.56
O0022968,S0032603,U047197,treatment,tier_2,post,2026-02-15 18:56:22,5,544.11,1,0.0,43.9,119.66
O0022969,S0040206,U062925,control,metro,post,2026-02-15 18:56:44,5,533.37,1,0.0,36.74,95.6
O0022970,S0146617,U141071,treatment,tier_3,post,2026-02-15 18:57:16,5,433.05,0,35.0,55.91,69.03
O0022971,S0107964,U003259,control,tier_2,post,2026-02-15 18:58:17,4,475.74,0,35.0,42.67,89.76
O0022972,S0052307,U014641,treatment,metro,post,2026-02-15 18:58:49,4,436.58,0,35.0,36.02,88.79
O0022973,S0020128,U119230,control,tier_2,post,2026-02-15 18:59:03,3,225.28,0,35.0,45.45,40.3
