session_id,user_id,group,session_ts,city_tier,device,is_new_user,cart_items,cart_subtotal_inr,order_placed
S0039456,U001307,treatment,2026-02-09 07:00:29,tier_2,android,0,8,905.33,1
S0035582,U049272,control,2026-02-09 07:02:04,tier_3,ios,0,2,124.95,1
S0106580,U015051,treatment,2026-02-09 07:02:08,metro,Android,1,3,148.6,0
S0027799,U151617,control,2026-02-09 07:02:14,tier_2,android,1,5,534.96,1
S0017063,U043016,treatment,2026-02-09 07:02:50,tier_3,android,0,4,310.58,0
S0105382,U108069,control,2026-02-09 07:02:57,tier_2,ios,1,1,69.97,0
S0096655,U092730,control,2026-02-09 07:03:03,metro,android,0,4,801.71,0
S0113584,U056028,control,2026-02-09 07:03:52,tier_2,ios,0,4,443.87,1
S0026487,U137812,treatment,2026-02-09 07:03:58,tier_2,android,0,5,461.54,1
S0037833,U112613,control,2026-02-09 07:04:33,tier_2,android,1,8,693.26,0
S0108675,U100729,treatment,2026-02-09 07:04:46,metro,ios,0,6,588.24,0
S0065479,U067235,control,2026-02-09 07:04:56,tier_2,android,0,5,341.81,0
S0041544,U056147,control,2026-02-09 07:05:22,tier_3,android,1,5,758.57,0
S0041544,U056147,control,2026-02-09 07:05:22,tier_3,android,1,5,758.57,0
S0054276,U062359,treatment,2026-02-09 07:05:48,tier_3,web,0,5,681.19,0
S0138094,U103078,control,2026-02-09 07:06:19,metro,android,0,3,353.2,0
S0031015,U095797,control,2026-02-09 07:06:48,tier_2,Android,0,6,464.32,0
S0088602,U130832,treatment,2026-02-09 07:07:35,metro,android,0,3,216.85,1
S0140389,U152180,control,2026-02-09 07:08:05,tier_2,web,0,4,304.46,0
S0144586,U150860,treatment,2026-02-09 07:08:34,metro,web,1,7,441.49,1
S0137870,U121615,treatment,2026-02-09 07:08:41,metro,android,0,4,711.81,1
S0117108,U141556,control,2026-02-09 07:08:52,tier_2,web,0,1,126.29,0
S0084175,U065182,control,2026-02-09 07:08:53,tier_2,android,1,3,98.11,0
S0038103,U010273,treatment,2026-02-09 07:09:25,tier_2,android,0,4,270.67,1
S0118625,U047992,treatment,2026-02-09 07:09:26,metro,ios,1,6,650.3,0
S0029325,U101240,control,2026-02-09 07:10:01,tier_3,android,0,2,116.89,0
S0114091,U050255,treatment,2026-02-09 07:10:39,tier_2,android,0,3,292.76,0
S0045626,U099927,treatment,2026-02-09 07:11:09,metro,Android,0,2,305.43,0
S0075943,U147049,treatment,2026-02-09 07:11:18,metro,ios,0,3,252.91,1
S0094296,U116594,control,2026-02-09 07:11:26,tier_2,Android,1,3,378.74,0
S0009281,U003816,control,2026-02-09 07:11:28,tier_3,android,0,6,521.19,0
S0149703,U036614,treatment,2026-02-09 07:11:40,metro,android,1,4,369.16,0
S0093961,U036059,treatment,2026-02-09 07:11:44,tier_2,web,0,3,181.95,1
S0136384,U153728,control,2026-02-09 07:11:45,tier_3,android,1,6,394.55,0
S0134008,U146112,treatment,2026-02-09 07:12:33,tier_2,android,0,6,754.39,0
S0134008,U146112,treatment,2026-02-09 07:12:33,tier_2,android,0,6,754.39,0
S0017358,U118136,treatment,2026-02-09 07:12:34,tier_2,android,1,1,101.25,1
S0102701,U054300,control,2026-02-09 07:12:50,tier_2,android,0,1,59.81,0
S0052479,U142587,control,2026-02-09 07:13:26,tier_2,Android,0,6,843.69,0
S0096053,U070151,control,2026-02-09 07:13:31,tier_3,android,1,4,527.79,0
S0146601,U087505,control,2026-02-09 07:13:36,metro,android,0,5,687.06,0
S0151476,U131306,control,2026-02-09 07:14:45,metro,android,0,5,468.58,1
S0034067,U048824,control,2026-02-09 07:15:05,metro,android,1,2,212.82,0
S0063038,U009228,treatment,2026-02-09 07:15:58,metro,ios,0,3,303.82,0
S0122719,U051409,treatment,2026-02-09 07:16:19,tier_3,Android,1,2,138.76,0
S0073607,U097566,treatment,2026-02-09 07:16:45,tier_2,web,0,3,208.52,0
S0154254,U056954,treatment,2026-02-09 07:18:03,tier_2,ios,0,7,860.25,1
S0105511,U142472,control,2026-02-09 07:18:43,metro,android,0,4,401.32,0
S0050542,U066278,control,2026-02-09 07:19:20,tier_2,ios,0,5,674.73,1
S0085794,U072030,treatment,2026-02-09 07:20:49,metro,android,0,5,463.99,1
S0111936,U061970,control,2026-02-09 07:21:27,metro,Android,0,3,183.34,0
S0119611,U022610,treatment,2026-02-09 07:21:35,metro,android,1,5,445.68,0
S0065724,U098240,treatment,2026-02-09 07:21:42,tier_2,android,0,2,273.08,0
S0091759,U065627,control,2026-02-09 07:21:59,tier_3,web,1,5,434.81,1
S0159440,U121018,treatment,2026-02-09 07:22:00,tier_3,ios,0,6,457.43,0
S0132693,U073123,treatment,2026-02-09 07:22:30,metro,web,0,7,953.41,1
S0046398,U154151,control,2026-02-09 07:23:12,metro,ios,0,4,222.07,0
S0046534,U110379,treatment,2026-02-09 07:23:24,metro,android,1,4,911.9,1
S0020117,U112049,treatment,2026-02-09 07:23:32,metro,android,1,5,1096.2,0
S0141997,U053570,treatment,2026-02-09 07:24:04,tier_3,ios,0,4,210.62,1
S0073422,U111778,control,2026-02-09 07:24:11,metro,Android,1,7,634.46,1
S0056073,U101625,treatment,2026-02-09 07:24:23,tier_3,android,0,6,495.24,0
S0130232,U058914,treatment,2026-02-09 07:24:26,metro,Android,1,2,301.6,0
S0071052,U057555,treatment,2026-02-09 07:24:31,metro,Android,0,5,493.42,1
S0148645,U143575,treatment,2026-02-09 07:24:56,tier_3,android,1,4,289.74,1
S0150128,U056914,treatment,2026-02-09 07:25:38,tier_3,Android,1,2,94.08,0
S0050477,U019423,control,2026-02-09 07:26:54,tier_2,ios,0,6,1105.11,0
S0158523,U096632,control,2026-02-09 07:26:54,metro,ios,0,7,1450.47,0
S0143791,U115096,treatment,2026-02-09 07:27:03,tier_2,ios,1,3,264.99,0
S0100420,U017931,treatment,2026-02-09 07:27:10,tier_2,android,0,6,623.19,1
S0010100,U010834,treatment,2026-02-09 07:27:12,metro,ios,0,5,251.91,1
S0135306,U067124,treatment,2026-02-09 07:27:30,metro,Android,0,5,389.13,0
S0065027,U152358,control,2026-02-09 07:27:45,tier_2,android,0,4,462.23,0
S0085938,U058850,control,2026-02-09 07:27:48,tier_2,ios,0,4,563.33,0
S0140923,U054095,treatment,2026-02-09 07:28:21,tier_3,web,0,4,209.12,1
S0124607,U133326,control,2026-02-09 07:29:05,metro,ios,1,7,685.13,1
S0143700,U124690,control,2026-02-09 07:29:14,tier_2,android,0,4,224.06,0
S0152797,U041147,treatment,2026-02-09 07:29:17,tier_2,web,0,7,999.3,1
S0043340,U135896,control,2026-02-09 07:29:20,tier_2,android,1,7,520.47,0
S0108812,U006358,control,2026-02-09 07:29:25,metro,ios,0,3,391.61,0
S0046913,U156918,control,2026-02-09 07:29:44,metro,Android,0,4,682.75,1
S0018614,U075458,control,2026-02-09 07:29:57,tier_3,Android,0,5,323.7,0
S0035776,U147645,treatment,2026-02-09 07:30:13,tier_2,android,1,4,265.95,0
S0027025,U047345,treatment,2026-02-09 07:30:41,tier_3,Android,1,4,569.59,1
S0042177,U086570,control,2026-02-09 07:31:38,metro,ios,0,3,312.62,0
S0002188,U139252,control,2026-02-09 07:31:52,tier_2,ios,0,5,324.94,1
S0001576,U155317,treatment,2026-02-09 07:32:08,metro,ios,0,4,748.22,1
S0008060,U144032,treatment,2026-02-09 07:32:51,tier_3,Android,0,2,188.08,0
S0108329,U132413,control,2026-02-09 07:33:01,metro,Android,0,5,231.05,1
S0025069,U064385,treatment,2026-02-09 07:33:22,tier_3,ios,0,6,578.09,0
S0104560,U155025,control,2026-02-09 07:33:34,tier_3,android,0,2,103.61,0
S0133170,U059109,treatment,2026-02-09 07:33:51,tier_2,ios,0,3,247.51,0
S0110792,U028649,control,2026-02-09 07:34:18,metro,android,0,7,788.98,1
S0049457,U120362,treatment,2026-02-09 07:35:10,tier_3,android,0,5,409.42,1
S0066351,U133758,control,2026-02-09 07:35:19,tier_2,ios,0,2,171.2,1
S0109433,U037436,control,2026-02-09 07:36:00,metro,android,0,4,578.83,0
S0074944,U084918,treatment,2026-02-09 07:36:01,metro,Android,0,3,512.69,0
S0064082,U073894,treatment,2026-02-09 07:36:08,tier_3,android,0,5,418.38,0
S0157847,U023677,control,2026-02-09 07:36:15,metro,ios,0,4,398.03,0
S0072437,U044702,control,2026-02-09 07:36:32,tier_2,ios,1,6,303.63,0
S0060757,U057602,treatment,2026-02-09 07:36:34,tier_2,android,0,3,264.83,0
S0010294,U102349,treatment,2026-02-09 07:37:14,metro,Android,0,1,161.1,1
S0039543,U022617,treatment,2026-02-09 07:37:25,tier_3,ios,1,3,223.93,0
S0085004,U155789,treatment,2026-02-09 07:38:14,metro,ios,0,1,81.92,0
S0056990,U030402,control,2026-02-09 07:39:51,metro,ios,0,6,431.81,1
S0120900,U089647,treatment,2026-02-09 07:40:02,tier_3,android,1,3,519.94,0
S0093542,U158781,control,2026-02-09 07:40:21,tier_3,android,0,3,166.84,1
S0018953,U098547,treatment,2026-02-09 07:40:34,tier_3,ios,1,2,92.08,0
S0133472,U058253,control,2026-02-09 07:41:41,tier_3,ios,0,2,134.62,0
S0043252,U131581,control,2026-02-09 07:41:50,tier_3,android,0,4,437.83,1
S0076006,U094509,treatment,2026-02-09 07:42:45,metro,Android,1,5,252.54,0
S0129120,U025022,control,2026-02-09 07:43:23,tier_3,Android,0,10,1147.04,0
S0145782,U131147,control,2026-02-09 07:43:43,tier_3,ios,0,4,198.37,0
S0100499,U004299,control,2026-02-09 07:43:56,tier_3,android,0,3,181.2,1
S0028488,U118040,treatment,2026-02-09 07:43:57,tier_2,android,0,6,605.85,1
S0152585,U030554,treatment,2026-02-09 07:44:23,tier_2,android,1,5,176.12,1
S0002682,U046767,control,2026-02-09 07:44:25,tier_3,Android,0,5,419.76,1
S0085252,U036442,treatment,2026-02-09 07:45:03,metro,ios,1,3,373.72,0
S0094937,U033251,treatment,2026-02-09 07:45:10,metro,ios,0,4,415.13,0
S0135209,U012747,treatment,2026-02-09 07:46:09,tier_3,ios,0,3,200.0,0
S0140371,U006209,treatment,2026-02-09 07:46:54,tier_3,ios,1,2,106.44,0
S0092442,U158240,treatment,2026-02-09 07:46:56,tier_3,Android,0,4,379.75,0
S0056444,U057119,treatment,2026-02-09 07:47:11,metro,android,1,3,374.05,0
S0145290,U152756,control,2026-02-09 07:47:37,tier_3,ios,0,5,485.94,0
S0150617,U116009,control,2026-02-09 07:47:45,tier_2,ios,0,3,167.16,1
S0058605,U113311,treatment,2026-02-09 07:47:51,tier_2,android,0,4,232.6,0
S0002711,U031739,treatment,2026-02-09 07:48:02,tier_3,ios,1,5,356.04,1
S0057889,U106083,treatment,2026-02-09 07:48:06,tier_2,web,1,4,326.88,1
S0159812,U012648,control,2026-02-09 07:48:17,tier_3,android,0,3,356.16,0
S0070468,U136876,control,2026-02-09 07:48:25,metro,android,0,2,184.01,1
S0157325,U091111,treatment,2026-02-09 07:48:26,tier_2,android,1,5,377.48,0
S0126953,U079647,treatment,2026-02-09 07:48:43,tier_2,android,1,3,242.37,1
S0107157,U077697,treatment,2026-02-09 07:48:46,tier_2,android,0,4,335.72,0
S0012265,U070480,control,2026-02-09 07:48:47,tier_2,android,0,4,350.58,1
S0108162,U034620,treatment,2026-02-09 07:49:01,metro,android,0,9,1213.58,1
S0012783,U001538,treatment,2026-02-09 07:49:04,tier_2,ios,0,2,186.55,1
S0144756,U106343,treatment,2026-02-09 07:50:21,tier_2,android,0,5,417.79,1
S0024575,U007186,treatment,2026-02-09 07:50:52,metro,android,0,3,382.34,1
S0158092,U123343,control,2026-02-09 07:50:57,metro,Android,1,6,678.3,0
S0148806,U090070,treatment,2026-02-09 07:51:24,metro,ios,1,3,371.12,0
S0037726,U088039,treatment,2026-02-09 07:51:45,tier_3,web,1,3,189.52,0
S0143872,U122974,control,2026-02-09 07:52:02,metro,android,1,4,294.59,1
S0138025,U093784,treatment,2026-02-09 07:53:08,metro,android,0,4,358.28,0
S0068834,U085124,control,2026-02-09 07:53:11,metro,Android,0,8,1615.16,1
S0098284,U111180,control,2026-02-09 07:54:34,tier_2,ios,0,5,529.87,0
S0062101,U027304,treatment,2026-02-09 07:54:38,metro,ios,0,6,419.34,0
S0025268,U140147,treatment,2026-02-09 07:54:55,tier_2,web,0,6,480.56,1
S0031533,U076609,control,2026-02-09 07:55:01,tier_2,web,0,3,305.72,0
S0148652,U061071,treatment,2026-02-09 07:55:32,tier_2,android,0,7,1043.59,0
S0072918,U017284,control,2026-02-09 07:55:40,metro,android,0,5,453.38,1
S0106306,U103028,control,2026-02-09 07:55:42,tier_2,Android,0,5,369.62,0
S0081500,U038233,control,2026-02-09 07:56:09,metro,web,0,8,744.69,0
S0099844,U149426,control,2026-02-09 07:56:44,metro,android,0,5,662.54,0
S0076899,U091247,treatment,2026-02-09 07:56:44,tier_3,android,0,7,805.87,0
S0087760,U093899,control,2026-02-09 07:56:45,tier_2,android,0,8,575.43,0
S0055475,U088140,control,2026-02-09 07:57:09,tier_3,android,0,3,295.16,0
S0037000,U071537,control,2026-02-09 07:57:22,metro,web,0,5,428.68,1
S0109419,U115702,treatment,2026-02-09 07:57:37,tier_2,android,0,1,74.28,0
S0109419,U115702,treatment,2026-02-09 07:57:37,tier_2,Android,0,1,74.28,0
S0158206,U144839,treatment,2026-02-09 07:58:00,tier_2,web,0,5,796.09,1
S0069881,U112996,control,2026-02-09 07:58:32,tier_2,android,0,6,249.81,0
S0140060,U087470,control,2026-02-09 07:58:35,tier_2,android,1,5,394.09,1
S0070823,U138008,treatment,2026-02-09 07:58:47,tier_2,android,0,4,244.55,0
S0032272,U137624,control,2026-02-09 07:59:51,tier_2,web,0,5,366.63,0
S0102435,U008529,control,2026-02-09 08:00:04,metro,web,0,8,877.53,1
S0038536,U154868,control,2026-02-09 08:00:32,tier_2,ios,1,3,290.21,0
S0081051,U036827,control,2026-02-09 08:00:34,tier_3,ios,0,5,287.78,1
S0068626,U139836,control,2026-02-09 08:01:38,metro,android,0,4,389.95,0
S0053382,U150018,treatment,2026-02-09 08:01:43,tier_3,android,1,7,394.95,0
S0157473,U095112,treatment,2026-02-09 08:02:06,tier_3,android,0,6,265.11,1
S0001729,U108684,control,2026-02-09 08:02:26,metro,ios,0,4,241.12,0
S0073704,U145271,treatment,2026-02-09 08:02:32,tier_2,android,0,9,539.24,1
S0017106,U125964,treatment,2026-02-09 08:02:35,tier_2,web,0,6,372.98,0
S0138988,U051922,control,2026-02-09 08:02:44,tier_2,Android,1,8,549.89,1
S0120541,U016991,treatment,2026-02-09 08:03:12,metro,ios,0,2,130.16,1
S0105155,U073721,treatment,2026-02-09 08:03:20,tier_3,web,0,3,507.08,1
S0078024,U014603,control,2026-02-09 08:03:38,metro,android,0,6,866.55,0
S0066854,U043720,control,2026-02-09 08:03:59,metro,android,0,9,1153.53,0
S0085182,U081676,treatment,2026-02-09 08:04:08,tier_2,ios,0,3,224.71,0
S0143120,U093067,control,2026-02-09 08:04:36,metro,android,1,4,576.67,0
S0003746,U049053,treatment,2026-02-09 08:04:57,tier_2,web,0,6,513.11,0
S0017870,U138827,control,2026-02-09 08:05:37,tier_3,android,1,5,513.4,0
S0017870,U138827,control,2026-02-09 08:05:37,tier_3,android,1,5,513.4,0
S0139543,U114786,control,2026-02-09 08:05:42,tier_3,web,0,2,157.97,0
S0072810,U050872,control,2026-02-09 08:06:15,metro,android,0,6,453.61,1
S0097585,U077375,treatment,2026-02-09 08:06:22,tier_2,ios,0,5,262.83,0
S0156687,U062429,control,2026-02-09 08:06:34,tier_2,android,0,3,257.99,1
S0054155,U036007,treatment,2026-02-09 08:06:45,tier_3,android,0,4,153.9,1
S0008721,U083710,control,2026-02-09 08:06:49,tier_3,Android,0,6,331.98,0
S0022600,U088181,treatment,2026-02-09 08:07:01,tier_2,android,1,7,885.86,0
S0158641,U039459,treatment,2026-02-09 08:07:31,tier_2,Android,0,7,736.59,1
S0027775,U095984,treatment,2026-02-09 08:07:47,metro,android,0,4,332.81,0
S0061617,U009531,control,2026-02-09 08:08:06,metro,Android,0,5,686.74,0
S0116214,U048448,treatment,2026-02-09 08:08:25,tier_3,ios,0,7,644.31,0
S0128601,U067282,treatment,2026-02-09 08:08:32,metro,android,0,5,740.56,0
S0030233,U038840,treatment,2026-02-09 08:08:41,metro,web,0,2,232.54,0
S0010653,U002912,treatment,2026-02-09 08:08:51,tier_3,Android,0,3,162.79,0
S0159318,U004763,control,2026-02-09 08:09:03,tier_3,Android,1,2,263.12,0
S0014096,U121917,treatment,2026-02-09 08:09:12,metro,android,0,5,616.51,1
S0044361,U066878,control,2026-02-09 08:10:00,tier_2,Android,0,9,615.01,0
S0065859,U147140,control,2026-02-09 08:10:07,metro,Android,0,6,828.85,1
S0005027,U002818,control,2026-02-09 08:10:13,tier_2,android,0,4,221.43,1
S0074568,U017605,treatment,2026-02-09 08:10:13,tier_2,web,1,5,264.28,0
S0049602,U015422,control,2026-02-09 08:10:34,tier_2,android,0,2,110.02,0
S0033076,U016193,treatment,2026-02-09 08:10:35,tier_2,android,1,6,437.08,1
S0067097,U044708,treatment,2026-02-09 08:11:05,tier_3,android,0,5,448.72,1
S0136629,U149718,control,2026-02-09 08:11:07,metro,ios,0,4,282.35,1
S0093677,U131698,treatment,2026-02-09 08:11:56,tier_2,ios,1,5,487.09,0
S0125336,U033082,control,2026-02-09 08:12:44,metro,web,1,4,359.37,1
S0085532,U116421,treatment,2026-02-09 08:12:46,metro,Android,1,4,190.27,0
S0119560,U035534,control,2026-02-09 08:12:51,metro,Android,0,4,373.78,0
S0021869,U000564,treatment,2026-02-09 08:12:51,metro,web,1,2,176.83,0
S0053385,U117662,control,2026-02-09 08:13:06,metro,ios,0,4,396.92,0
S0079868,U070975,control,2026-02-09 08:13:20,tier_3,Android,1,4,271.0,0
S0052112,U121825,treatment,2026-02-09 08:13:22,metro,android,0,6,720.42,1
S0072803,U002907,treatment,2026-02-09 08:13:39,tier_3,android,0,1,42.76,0
S0025567,U080821,treatment,2026-02-09 08:13:55,metro,android,0,5,372.35,1
S0079328,U042545,control,2026-02-09 08:14:16,metro,web,1,3,462.17,1
S0132329,U122293,treatment,2026-02-09 08:14:21,tier_2,android,0,3,361.77,1
S0066756,U006931,control,2026-02-09 08:14:55,tier_2,android,0,5,377.76,1
S0042354,U044999,treatment,2026-02-09 08:14:56,tier_2,ios,0,3,287.74,1
S0036922,U142246,control,2026-02-09 08:15:31,tier_3,web,1,7,562.4,1
S0068635,U036254,treatment,2026-02-09 08:15:41,tier_2,ios,0,7,470.28,0
S0038465,U099507,treatment,2026-02-09 08:16:08,metro,ios,0,5,330.53,0
S0028739,U018313,control,2026-02-09 08:16:21,tier_3,android,1,6,674.0,0
S0018663,U102208,control,2026-02-09 08:16:37,tier_2,web,1,8,762.54,0
S0039249,U027622,control,2026-02-09 08:17:15,tier_3,android,0,3,162.08,1
S0144730,U082723,treatment,2026-02-09 08:17:23,tier_3,ios,0,8,614.09,0
S0008424,U122243,control,2026-02-09 08:17:24,tier_3,android,0,4,378.4,0
S0095353,U151918,treatment,2026-02-09 08:17:28,tier_2,Android,0,3,339.67,1
S0075351,U133554,control,2026-02-09 08:17:37,tier_3,ios,0,6,691.36,0
S0055521,U084121,treatment,2026-02-09 08:18:07,metro,ios,0,3,234.14,0
S0038710,U151446,treatment,2026-02-09 08:19:10,tier_2,ios,0,3,183.2,0
S0022141,U141775,treatment,2026-02-09 08:19:42,tier_2,android,0,4,385.37,1
S0143555,U000280,treatment,2026-02-09 08:19:47,tier_2,Android,0,3,179.69,0
S0129493,U114647,treatment,2026-02-09 08:19:51,tier_2,web,0,5,314.66,0
S0107323,U137553,treatment,2026-02-09 08:19:52,metro,web,0,8,715.97,0
S0010348,U059326,treatment,2026-02-09 08:19:53,tier_2,android,1,5,429.82,1
S0111917,U001110,treatment,2026-02-09 08:20:05,tier_3,Android,0,4,165.31,1
S0087751,U142819,control,2026-02-09 08:20:15,tier_2,ios,1,5,505.12,1
S0124529,U102581,treatment,2026-02-09 08:20:44,tier_3,android,0,9,991.18,0
S0054555,U095195,treatment,2026-02-09 08:20:51,metro,ios,0,4,557.03,1
S0041842,U047145,treatment,2026-02-09 08:20:53,tier_2,Android,1,5,412.36,0
S0113188,U083242,control,2026-02-09 08:21:14,metro,ios,0,6,837.9,0
S0111822,U053959,control,2026-02-09 08:21:15,tier_2,android,1,4,324.03,0
S0004902,U017456,control,2026-02-09 08:21:32,metro,Android,0,3,288.32,1
S0129204,U057743,treatment,2026-02-09 08:21:56,tier_3,Android,0,2,307.17,0
S0103607,U095732,control,2026-02-09 08:22:15,tier_2,android,0,8,728.39,0
S0014778,U154764,treatment,2026-02-09 08:22:23,metro,android,0,4,374.75,0
S0023182,U062083,treatment,2026-02-09 08:23:28,metro,ios,1,3,406.72,0
S0077006,U034812,treatment,2026-02-09 08:23:37,metro,ios,0,5,550.65,0
S0129487,U079184,treatment,2026-02-09 08:24:14,tier_2,Android,1,8,314.49,0
S0025301,U060800,treatment,2026-02-09 08:24:42,tier_2,android,0,4,235.51,1
S0071239,U048052,control,2026-02-09 08:24:42,tier_3,android,1,4,152.97,0
S0105311,U086030,control,2026-02-09 08:24:53,metro,android,0,5,524.62,0
S0035873,U158376,control,2026-02-09 08:25:04,metro,android,0,6,507.56,1
S0018601,U054195,treatment,2026-02-09 08:25:06,tier_3,android,0,5,629.98,1
S0129153,U035631,treatment,2026-02-09 08:25:25,metro,web,0,3,340.4,0
S0137040,U102028,control,2026-02-09 08:26:09,tier_2,web,0,4,302.34,1
S0129880,U009105,treatment,2026-02-09 08:26:31,tier_2,android,0,4,299.59,0
S0039535,U101851,treatment,2026-02-09 08:26:52,tier_3,ios,1,5,552.95,0
S0043006,U004178,control,2026-02-09 08:26:55,metro,android,0,6,375.17,1
S0091416,U004379,treatment,2026-02-09 08:27:06,metro,web,0,2,463.6,0
S0085027,U030453,control,2026-02-09 08:27:07,tier_2,android,0,6,306.12,1
S0060374,U146671,treatment,2026-02-09 08:27:12,tier_2,android,0,3,333.42,0
S0116138,U115999,control,2026-02-09 08:27:14,tier_3,Android,1,3,281.81,0
S0081987,U003569,control,2026-02-09 08:27:14,tier_2,android,0,1,57.56,0
S0000349,U089872,treatment,2026-02-09 08:27:20,tier_2,ios,0,3,211.48,0
S0081253,U002113,treatment,2026-02-09 08:27:43,tier_3,Android,0,4,318.69,0
S0060897,U098929,treatment,2026-02-09 08:27:52,metro,android,0,6,830.79,0
S0117125,U122952,control,2026-02-09 08:28:03,metro,ios,1,1,91.9,0
S0150714,U156897,control,2026-02-09 08:28:23,metro,android,0,5,596.9,1
S0030069,U029745,treatment,2026-02-09 08:28:38,metro,Android,0,3,230.81,0
S0000875,U105813,treatment,2026-02-09 08:28:48,tier_2,ios,0,3,397.11,0
S0107643,U004855,treatment,2026-02-09 08:30:34,metro,web,1,8,406.77,0
S0105531,U109419,control,2026-02-09 08:30:35,tier_2,android,0,5,472.45,0
S0081059,U149407,control,2026-02-09 08:30:48,tier_2,ios,0,9,581.73,1
S0065440,U139987,treatment,2026-02-09 08:30:53,tier_2,android,0,3,303.09,0
S0037317,U083748,treatment,2026-02-09 08:30:57,tier_2,Android,0,8,1109.55,0
S0045650,U153336,control,2026-02-09 08:30:59,tier_2,android,1,3,416.86,0
S0043518,U035044,control,2026-02-09 08:31:01,metro,ios,1,4,285.03,0
S0054099,U075022,treatment,2026-02-09 08:31:11,tier_3,android,1,4,341.04,0
S0055333,U136624,control,2026-02-09 08:31:13,metro,web,0,3,339.02,0
S0122422,U124244,treatment,2026-02-09 08:31:15,tier_3,ios,1,3,244.03,0
S0073935,U119266,control,2026-02-09 08:31:25,tier_3,android,0,6,357.87,0
S0104384,U115130,treatment,2026-02-09 08:31:30,tier_3,android,0,7,759.84,0
S0139780,U058847,control,2026-02-09 08:32:03,tier_3,Android,1,4,326.05,0
S0120517,U131115,control,2026-02-09 08:32:40,tier_2,android,0,5,524.75,0
S0093140,U018868,control,2026-02-09 08:32:54,tier_2,ios,0,7,834.57,1
S0064838,U072048,control,2026-02-09 08:33:04,metro,ios,1,4,569.19,1
S0064838,U072048,control,2026-02-09 08:33:04,metro,ios,1,4,569.19,1
